label	description
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Single Name Movie not returned on Query
Interestingly enough when you look for a movie titled ""Dave"" the system doesn't find it.  But if you look for Kevin Kline, it gets listed.
Another movie with a single name in the title:  Heidi  You get 10 returns that have nothing to do with Heidi.
Any ideas here?
I use the web service a lot and think it's great!
Thanks!"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Ugly Tags in Apparel Descriptions XSLT
Ugly Tags inside Apparel Descriptions for XSLT
Something went wrong in the last day ( or last two days ) with the Product Descriptions of Many Apparel Items in the XSLT system.
For example the item B0000865Q9 gives this Ugly Text :

<TABLE cellpadding=""10"">
<TBODY>
<TR>
<TD colspan=""2""><FONT color=""red"" size=""2""><P>You won't find a more comfortable panty all-in-one! Pretty lace trimmed bra with inner cup bands for extra lift and support. <i>Secret Shaper</I> hidden criss-cross panels flatten your tummy and smooth your midriff. Adjustable straps and a cotton lined crotch with hook and eye closure, garter tabs. Colors: Champagne and Black. Sizes: B, C, D, DD 34-46.<p>Style <b>#1292</b> from Va Bien. Reg. $54.00 <b>Sale $48.60</b><P><LI>Panty Leg<li>Supportive Bra<li><i>Secret Shaper</I> Panels!</FONT></TD></TR></TBODY></TABLE>
<FONT color=""black"" size=""1"">And this damage has affected hundreds if not thousands of items.</FONT>
<FONT color=""black"" size=""1"">I have observed that variables that are right suddenly take a turn for the worse. This has happened many times with Images : the middle image suddenly stops working in XSLT. But this is the first time that I see a generalized ""catastrophe"" for the ""Product Description"" variable.</FONT>
<FONT size=""1"">Other Respectful Complaints :</FONT>
<FONT size=""1"">I also complain of these Apparel Merchants :</FONT>
<FONT size=""1"">1) Why is it that Carabella ( an old merchant inside Amazon ) introduces hundreds and hundreds of new items, products or ASINS without images ???</FONT>
<FONT size=""1"">2) The same question for Newport News : Why they don't care about the Middle Image in XSLT for many new products ???</FONT>
<FONT size=""1"">3) Why is it that other Apparel merchants like Cherokee, Merona, Xhilaration do not care about producing the middle image in XSLT.</FONT>
<FONT size=""1"">4) I hope that there are no more catastrophes of Merchants leaving Amazon like : Spiegel, Wintersilks and Venus Swimwear.</FONT>
<FONT size=""1"">5) I pray every dawn before sunrise that no more ""Excluded Merchants"" are added to the list. For my system of sales and my domain names the ""Excluded Merchants"" are a stab on my back.</FONT>
<FONT size=""1"">I hope that these critiques are taken for the benefit of the bottom line of Amazon and for the dynamism of AMZN corporation and not as an angry rant of a frustrated associate.</FONT>
<FONT size=""1"">I feel like my sales would double if you ever authorize me to offer Nordstrom, Land's End, Liz Claiborne and Elisabeth etc ... ( a little lie is permisible once a month for every salesman !! )

<FONT size=""1"">Thanks for your attention</FONT>
<FONT size=""1"">Vicente Duque</FONT>

<HR size=""1"" />
<SPAN class=""wintiny"">Edited 6/1/2005 1:50 pm ET by <I>Vicente Duque</I> <!-- AB6F4URQ8G6E --></SPAN>
<HR size=""1"" />
<SPAN class=""wintiny"">Edited 6/1/2005 1:58 pm ET by <I>Vicente Duque</I> <!-- AB6F4URQ8G6E --></SPAN></FONT>

<HR size=""1"" />
<SPAN class=""wintiny"">Edited 6/1/2005 2:07 pm ET by <I>Vicente Duque</I> <!-- AB6F4URQ8G6E --></SPAN>

<hr size='1' /><span class='wintiny'>Edited 6/1/2005 2:09 pm ET by <i>Vicente Duque</i> <!-- AB6F4URQ8G6E --></span>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Ugly Tags in Apparel Descriptions XSLT
""Lady Grace"" destroyed by ""tags"" problem.
This Problem of Ugly symbols and tags inside the ""product description"" variable is particularly grave inside the ""Lady Grace"" merchant, which is one that I promote in many pages.
Thanks for any help to fix it .....  this text variable had no problem until the last two or three days.
 
Vicente"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa Search suggestions
Suggestions(Service=AlexaWebInfoService, Operation=Search, ResponseGroup=Web)1. Add a new node ""Description"" to the response. (Currently I have to do 10 UrlInfo calls to get the descriptions for the 10 search results).2. Tidy the content of the ""Context"" node.3. Highlight the search terms within the content of the ""Context"" node."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa Context node
I am using AlexaWebInfoService.Operation=Search.ResponseGroup=Web.Why is the Context node missing in the XML response?"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa Context node
The Context node is now present in the XML response.Thankyou to whoever fixed that."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Future Pricing Model for Alexa - NPO's
I work for a non-profit that provides web and technology services to grass roots environmental groups  in the Northwest.  We are considering using some of the webservices as free metrixs for ourselves and our groups to indicate how our groups are performing online.  We are worried however that you will go out of beta and cause us to have pay for this service therefore making our metrix worthless.  Will you likely charge non-profits like us for this service as well. Again we will not be using it for financial gain only to assist groups in spreading conservation ideas.ThanksDave www.onenw.org"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"ALEXA Web Service and Java (problem)
Hello,I'm working with jbuilderX and I've added the Alexa Web Service reference. When I compiled the project the compiler said it couldn't find com.amazon.webservices.AWSAlexa._2005_02_01._CategoryBrowseResponse, com.amazon.webservices.AWSAlexa._2005_02_01._HelpResponse, etc. Does anyone have the same problem? How can I solve it?Thanks a lot"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"ALEXA Web Service and Java (problem)
Hello,We released an update to AWIS on June 6 that corrected an error in the WSDL file.  This should solve your problem.- Greg OrelindAlexa Internet"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Amazon - Hilfe bitte!
Mein packet wurde zurueck geschickt obwohl die addresse richtig war.  Can jemand von Amazon mir helfen?  Ich habe nur eine e-mail bekommen das die adresse nicht gut ist aber ich habe sie bestaetigt.  Jetzt soll ich fuer's porto bezahlen und meine mutter hat kein muttertags geschenk!"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Amazon - Hilfe bitte!
Translation: 
""My package was returned even though the address was correct. Could somebody from Amazon help me out?  I only received an email that stated that the address wasn't any good, but I had confirmed it. Now I'm supposed to pay for the shipping cost and my mom doesn'thave a mother's day present."""
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Amazon - Hilfe bitte!
It does not seem fair that you would have to pay for this mistake.

Sie muss Telefon oder Email Kundenservices an Amazon aber das abh��ngt am wo Sie beauftragt von (Amazon.com oder Amazon.de):

Amazon.de: click here
Clicken Sie der E-Mail Link

Amazon.com: click here
Clicken Sie der E-Mail Link oder Clicken Sie der Phone Link

<hr size='1' /><span class='wintiny'>Edited 5/19/2005 8:39 am ET by <i>Michael Ratcliffe</i> <!-- A3EYR22PYWQ8 --></span>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"New Version of AlexaWebInfoService
Version 2005-02-01 of the AlexaWebInfoService was released on April 28.  The AlexaWebInfoService API documentation will be updated in the near future.

This release contains the following changes:

Category operation: 
- This operation has deprecated and replaced by two separate operations: CategoryListings and CategoryBrowse

CategoryBrowse operation: 

A directory service based on the Open Directory, www.dmoz.org.  For any given category, it returns a list of sub-categories

<i>ResponseGroups:</i>
- Categories: Return all sub-categories within the specified category path.
- RelatedCategories: Return list of categories that are related to the specified category path.
- LanguageCategories: Return a list language categories in which the specified category path is available.
- LetterBars: Include a list of ""Letter Bars"" (A, B, C, etc.) for categories that contain them.

CategoryListings operation: 

A directory service based on the Open Directory, www.dmoz.org.  For any given category, it returns a list of site listings contained within that category

<i>ResponseGroups:</i> 
- Listings is the only available response group. 

<i>Parameters:</i>
- Path: Directory path
- SortBy: Popularity | Title | AverageReview 
- Recursive: Specify whether to return listings for the current category only, or for the current category plus all subcategories. (true | false)
- Start: 1-based index of result at which to start. 
- Count: Number of results to return for this request, beginning from specified Start number (maximum 20)
- Descriptions: boolean indicating whether to return descriptions with categories. (true | false)


UrlInfo operation: 
- A new SiteData element is returned with the ContentData response group.  SiteData contains the site title and description, and the date the site went on-line.
- A new RankByCountry response group has been added which shows percentage of viewers, page views, and traffic rank based on the location of users who visit the site

- Greg Orelind
Alexa Internet

<hr size='1' /><span class='wintiny'>Edited 4/29/2005 8:06 pm ET by <i>gregerrr</i> <!-- A12VG1174H2I --></span>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"New Version of AlexaWebInfoService
is there documentation available?"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"New Version of AlexaWebInfoService
How to set the Path parameter?
I got nothing while I sent a CategoryBrowse request with a Path set by ""/"", or ""www.dmoz.org"", or ""/Shopping"".
What value should be the Path when I want browse the rood directory???"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"New Version of AlexaWebInfoService
Here's are some example CategoryBrowse requests: http://aws-beta.amazon.com/onca/xml?Service=AlexaWebInfoService&SubscriptionId=[Your Subscription Id]&Operation=CategoryBrowse&Path=Tophttp://aws-beta.amazon.com/onca/xml?Service=AlexaWebInfoService&SubscriptionId=[Your Subscription Id]&Operation=CategoryBrowse&Path=Top/Games"
